encoder,d,d_pub,d_priv,scheme,n,seed,condition,evaluated_queries,view,linkage_method,n_queries,top1,top5,top10,mrr,median_rank,mean_rank,auc,note
e5-small,384,96,288,cell_C64,2000,23,int8,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,23,int8,1000,residual,gram_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,23,int8,1000,residual,nn_graph_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,23,int8,1000,residual,combined_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,23,int8,1000,full_server,combined_prefix_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,23,int8,1000,residual,known_anchor_ip_0.01,989,0.24064711830131447,0.38018200202224467,0.512639029322548,0.33302003728152485,10.0,13.145601617795753,0.535495966245485,
e5-small,384,96,288,cell_C64,2000,23,int8,1000,residual,known_anchor_ip_0.1,903,0.9213732004429679,0.9678848283499446,0.9789590254706534,0.9451681972702188,1.0,1.5636766334440753,0.9591221705916908,
e5-small,384,96,288,cell_C64,2000,23,noise_0.01,1000,residual,cell_label_chance_control,1000,0.032409577851403894,0.16204788925701946,0.3240957785140389,0.1284786037235746,17.0,17.749,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,cell_C64,2000,23,noise_0.01,1000,residual,residual_norm_nn,1000,0.817,1.0,1.0,0.9016166666666666,1.0,1.227,0.993151,
e5-small,384,96,288,cell_C64,2000,23,noise_0.01,1000,residual,residual_norm_rank_assignment,1000,0.105,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,2000,23,noise_0.01,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,23,noise_0.01,1000,residual,gram_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,23,noise_0.01,1000,residual,nn_graph_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,23,noise_0.01,1000,residual,combined_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,23,noise_0.01,1000,full_server,combined_prefix_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,2000,23,noise_0.01,1000,residual,known_anchor_ip_0.01,989,0.2487360970677452,0.38018200202224467,0.512639029322548,0.33824416940151136,10.0,13.129423660262892,0.5375738788963738,
e5-small,384,96,288,cell_C64,2000,23,noise_0.01,1000,residual,known_anchor_ip_0.1,903,0.9346622369878184,0.9678848283499446,0.9789590254706534,0.9520341994850583,1.0,1.550387596899225,0.9601818228643539,
e5-small,384,96,288,microkey_perdoc,2000,23,clean,1000,residual,cell_label_chance_control,1000,0.0005000000000000002,0.0025,0.005,0.00408918405180514,1000.5,1000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,2000,23,clean,1000,residual,residual_norm_nn,1000,0.284,0.844,0.989,0.5021694666444666,3.0,3.256,0.9989576,
e5-small,384,96,288,microkey_perdoc,2000,23,clean,1000,residual,residual_norm_rank_assignment,1000,0.999,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,2000,23,clean,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,2000,23,clean,1000,full_server,combined_prefix_norm_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,2000,23,clean,1000,residual,raw_cross_key_cosine_control,1000,0.0,0.003,0.004,0.0030539361516057277,1048.0,1026.279,0.4909167,
e5-small,384,96,288,microkey_perdoc,2000,23,fp16,1000,residual,cell_label_chance_control,1000,0.0005000000000000002,0.0025,0.005,0.00408918405180514,1000.5,1000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,2000,23,fp16,1000,residual,residual_norm_nn,1000,0.262,0.808,0.983,0.48267665667665666,3.0,3.449,0.9989014,
e5-small,384,96,288,microkey_perdoc,2000,23,fp16,1000,residual,residual_norm_rank_assignment,1000,0.772,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,2000,23,fp16,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,2000,23,fp16,1000,full_server,combined_prefix_norm_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,2000,23,int8,1000,residual,cell_label_chance_control,1000,0.0005000000000000002,0.0025,0.005,0.00408918405180514,1000.5,1000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,2000,23,int8,1000,residual,residual_norm_nn,1000,0.08,0.308,0.511,0.21074571811419557,10.0,14.083,0.9944374,
e5-small,384,96,288,microkey_perdoc,2000,23,int8,1000,residual,residual_norm_rank_assignment,1000,0.092,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,2000,23,int8,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,2000,23,int8,1000,full_server,combined_prefix_norm_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,2000,23,noise_0.01,1000,residual,cell_label_chance_control,1000,0.0005000000000000002,0.0025,0.005,0.00408918405180514,1000.5,1000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,2000,23,noise_0.01,1000,residual,residual_norm_nn,1000,0.098,0.355,0.572,0.23378506506270522,9.0,11.616,0.9952103999999999,
e5-small,384,96,288,microkey_perdoc,2000,23,noise_0.01,1000,residual,residual_norm_rank_assignment,1000,0.108,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,2000,23,noise_0.01,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,2000,23,noise_0.01,1000,full_server,combined_prefix_norm_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,clean,1000,residual,cell_label_chance_control,1000,0.006419951465720389,0.03209975732860194,0.06419951465720387,0.03581064545921767,83.0,85.819,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,cell_C64,10000,23,clean,1000,residual,residual_norm_nn,1000,0.816,1.0,1.0,0.9028666666666667,1.0,1.217,0.9984883,
e5-small,384,96,288,cell_C64,10000,23,clean,1000,residual,residual_norm_rank_assignment,1000,0.996,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,10000,23,clean,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,clean,1000,residual,gram_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,clean,1000,residual,nn_graph_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,clean,1000,residual,combined_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,clean,1000,full_server,combined_prefix_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,clean,1000,residual,raw_cross_key_cosine_control,1000,0.003,0.027,0.059,0.03345363183707734,80.0,87.871,0.48828845,
e5-small,384,96,288,cell_C64,10000,23,clean,1000,residual,known_anchor_ip_0.01,989,0.8210313447927199,0.8281092012133469,0.8361981799797775,0.8283718208432859,1.0,12.381193124368048,0.8982104463558189,
e5-small,384,96,288,cell_C64,10000,23,clean,1000,residual,known_anchor_ip_0.1,902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,fp16,1000,residual,cell_label_chance_control,1000,0.006419951465720389,0.03209975732860194,0.06419951465720387,0.03581064545921767,83.0,85.819,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,cell_C64,10000,23,fp16,1000,residual,residual_norm_nn,1000,0.815,0.999,1.0,0.9016666666666666,1.0,1.225,0.9982487,
e5-small,384,96,288,cell_C64,10000,23,fp16,1000,residual,residual_norm_rank_assignment,1000,0.346,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,10000,23,fp16,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,fp16,1000,residual,gram_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,fp16,1000,residual,nn_graph_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,fp16,1000,residual,combined_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,fp16,1000,full_server,combined_prefix_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,fp16,1000,residual,known_anchor_ip_0.01,989,0.8149646107178968,0.8281092012133469,0.8361981799797775,0.8253384538058743,1.0,12.38725985844287,0.8640996359346134,
e5-small,384,96,288,cell_C64,10000,23,fp16,1000,residual,known_anchor_ip_0.1,902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,int8,1000,residual,cell_label_chance_control,1000,0.006419951465720389,0.03209975732860194,0.06419951465720387,0.03581064545921767,83.0,85.819,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,cell_C64,10000,23,int8,1000,residual,residual_norm_nn,1000,0.447,0.955,0.995,0.6519996753246753,2.0,2.214,0.99200295,
e5-small,384,96,288,cell_C64,10000,23,int8,1000,residual,residual_norm_rank_assignment,1000,0.01,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,10000,23,int8,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,int8,1000,residual,gram_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,int8,1000,residual,nn_graph_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,int8,1000,residual,combined_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,
e5-small,384,96,288,cell_C64,10000,23,int8,1000,full_server,combined_prefix_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,int8,1000,residual,known_anchor_ip_0.01,989,0.6713852376137512,0.8099089989888777,0.8361981799797775,0.7316587709452007,1.0,12.740141557128412,0.8342297629843343,
e5-small,384,96,288,cell_C64,10000,23,int8,1000,residual,known_anchor_ip_0.1,902,0.9988913525498891,1.0,1.0,0.9992609016999261,1.0,1.0022172949002217,0.9999178961755351,
e5-small,384,96,288,cell_C64,10000,23,noise_0.01,1000,residual,cell_label_chance_control,1000,0.006419951465720389,0.03209975732860194,0.06419951465720387,0.03581064545921767,83.0,85.819,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,cell_C64,10000,23,noise_0.01,1000,residual,residual_norm_nn,1000,0.49,0.958,0.999,0.6811082722832722,2.0,2.081,0.993461,
e5-small,384,96,288,cell_C64,10000,23,noise_0.01,1000,residual,residual_norm_rank_assignment,1000,0.021,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,10000,23,noise_0.01,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,noise_0.01,1000,residual,gram_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,noise_0.01,1000,residual,nn_graph_signature_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,noise_0.01,1000,residual,combined_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,
e5-small,384,96,288,cell_C64,10000,23,noise_0.01,1000,full_server,combined_prefix_invariants_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,10000,23,noise_0.01,1000,residual,known_anchor_ip_0.01,989,0.698685540950455,0.8129423660262892,0.8361981799797775,0.7517207222508324,1.0,12.655207280080889,0.8349320789554667,
e5-small,384,96,288,cell_C64,10000,23,noise_0.01,1000,residual,known_anchor_ip_0.1,902,1.0,1.0,1.0,1.0,1.0,1.0,0.9999896755669835,
e5-small,384,96,288,microkey_perdoc,10000,23,clean,1000,residual,cell_label_chance_control,1000,0.00010000000000000003,0.0005000000000000002,0.0010000000000000005,0.0009787606036044379,5000.5,5000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,10000,23,clean,1000,residual,residual_norm_nn,1000,0.06,0.305,0.503,0.19602107319417938,10.0,12.794,0.9984587,
e5-small,384,96,288,microkey_perdoc,10000,23,clean,1000,residual,residual_norm_rank_assignment,1000,0.996,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,10000,23,clean,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,10000,23,clean,1000,full_server,combined_prefix_norm_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,
e5-small,384,96,288,microkey_perdoc,10000,23,clean,1000,residual,raw_cross_key_cosine_control,1000,0.0,0.001,0.003,0.001185646376837282,5152.5,5038.096,0.49772049999999995,
e5-small,384,96,288,microkey_perdoc,10000,23,fp16,1000,residual,cell_label_chance_control,1000,0.00010000000000000003,0.0005000000000000002,0.0010000000000000005,0.0009787606036044379,5000.5,5000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,10000,23,fp16,1000,residual,residual_norm_nn,1000,0.057,0.275,0.487,0.1832346814424044,11.0,14.165,0.9986301,
e5-small,384,96,288,microkey_perdoc,10000,23,fp16,1000,residual,residual_norm_rank_assignment,1000,0.346,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,10000,23,fp16,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,10000,23,fp16,1000,full_server,combined_prefix_norm_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,10000,23,int8,1000,residual,cell_label_chance_control,1000,0.00010000000000000003,0.0005000000000000002,0.0010000000000000005,0.0009787606036044379,5000.5,5000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,10000,23,int8,1000,residual,residual_norm_nn,1000,0.021,0.083,0.149,0.0697436450968155,55.0,70.844,0.9927634000000001,
e5-small,384,96,288,microkey_perdoc,10000,23,int8,1000,residual,residual_norm_rank_assignment,1000,0.017,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,10000,23,int8,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,10000,23,int8,1000,full_server,combined_prefix_norm_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,10000,23,noise_0.01,1000,residual,cell_label_chance_control,1000,0.00010000000000000003,0.0005000000000000002,0.0010000000000000005,0.0009787606036044379,5000.5,5000.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,10000,23,noise_0.01,1000,residual,residual_norm_nn,1000,0.02,0.094,0.159,0.07577990234924897,42.0,56.097,0.994286,
e5-small,384,96,288,microkey_perdoc,10000,23,noise_0.01,1000,residual,residual_norm_rank_assignment,1000,0.025,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,10000,23,noise_0.01,1000,full_server,public_prefix_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,10000,23,noise_0.01,1000,full_server,combined_prefix_norm_nn,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,clean,500,residual,cell_label_chance_control,500,0.12799999999999997,0.6059999999999999,0.918,0.3334187309422604,5.0,5.242,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,cell_C64,500,47,clean,500,residual,residual_norm_nn,500,0.988,1.0,1.0,0.994,1.0,1.012,0.997898,
e5-small,384,96,288,cell_C64,500,47,clean,500,residual,residual_norm_rank_assignment,500,1.0,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,500,47,clean,500,full_server,public_prefix_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,clean,500,residual,gram_signature_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,clean,500,residual,nn_graph_signature_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,clean,500,residual,combined_invariants_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,clean,500,full_server,combined_prefix_invariants_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,clean,500,residual,gram_signature_hungarian,500,1.0,,,,,,,global one-to-one assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,500,47,clean,500,residual,raw_cross_key_cosine_control,500,0.138,0.626,0.916,0.3447296597193656,4.0,5.142,0.5130205999999999,
e5-small,384,96,288,cell_C64,500,47,clean,500,residual,known_anchor_ip_0.01,495,0.2101010101010101,0.6545454545454545,0.9313131313131313,0.3989890401075784,4.0,4.743434343434344,0.5408631772268137,
e5-small,384,96,288,cell_C64,500,47,clean,500,residual,known_anchor_ip_0.1,450,0.6266666666666667,0.8422222222222222,0.96,0.718078524235387,1.0,2.7844444444444445,0.7652839506172839,
e5-small,384,96,288,cell_C64,500,47,fp16,500,residual,cell_label_chance_control,500,0.12799999999999997,0.6059999999999999,0.918,0.3334187309422604,5.0,5.242,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,cell_C64,500,47,fp16,500,residual,residual_norm_nn,500,0.988,1.0,1.0,0.994,1.0,1.012,0.998004,
e5-small,384,96,288,cell_C64,500,47,fp16,500,residual,residual_norm_rank_assignment,500,0.956,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,500,47,fp16,500,full_server,public_prefix_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,fp16,500,residual,gram_signature_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,fp16,500,residual,nn_graph_signature_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,fp16,500,residual,combined_invariants_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,fp16,500,full_server,combined_prefix_invariants_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,fp16,500,residual,known_anchor_ip_0.01,495,0.2101010101010101,0.6545454545454545,0.9313131313131313,0.3989890401075784,4.0,4.743434343434344,0.5188246097337006,
e5-small,384,96,288,cell_C64,500,47,fp16,500,residual,known_anchor_ip_0.1,450,0.6266666666666667,0.8422222222222222,0.96,0.718078524235387,1.0,2.7844444444444445,0.7072098765432099,
e5-small,384,96,288,cell_C64,500,47,int8,500,residual,cell_label_chance_control,500,0.12799999999999997,0.6059999999999999,0.918,0.3334187309422604,5.0,5.242,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,cell_C64,500,47,int8,500,residual,residual_norm_nn,500,0.954,1.0,1.0,0.9766666666666667,1.0,1.048,0.9923426,
e5-small,384,96,288,cell_C64,500,47,int8,500,residual,residual_norm_rank_assignment,500,0.272,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,500,47,int8,500,full_server,public_prefix_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,int8,500,residual,gram_signature_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,int8,500,residual,nn_graph_signature_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,0.9999664,
e5-small,384,96,288,cell_C64,500,47,int8,500,residual,combined_invariants_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,int8,500,full_server,combined_prefix_invariants_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,int8,500,residual,known_anchor_ip_0.01,495,0.2,0.6545454545454545,0.9313131313131313,0.39292843404697236,4.0,4.759595959595959,0.504062034486277,
e5-small,384,96,288,cell_C64,500,47,int8,500,residual,known_anchor_ip_0.1,450,0.6022222222222222,0.8422222222222222,0.96,0.7054859316427944,1.0,2.811111111111111,0.6588997530864198,
e5-small,384,96,288,cell_C64,500,47,noise_0.01,500,residual,cell_label_chance_control,500,0.12799999999999997,0.6059999999999999,0.918,0.3334187309422604,5.0,5.242,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,cell_C64,500,47,noise_0.01,500,residual,residual_norm_nn,500,0.946,1.0,1.0,0.9726666666666667,1.0,1.056,0.9926885999999999,
e5-small,384,96,288,cell_C64,500,47,noise_0.01,500,residual,residual_norm_rank_assignment,500,0.272,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,cell_C64,500,47,noise_0.01,500,full_server,public_prefix_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,noise_0.01,500,residual,gram_signature_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,noise_0.01,500,residual,nn_graph_signature_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,0.9999904,
e5-small,384,96,288,cell_C64,500,47,noise_0.01,500,residual,combined_invariants_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,noise_0.01,500,full_server,combined_prefix_invariants_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,cell_C64,500,47,noise_0.01,500,residual,known_anchor_ip_0.01,495,0.19797979797979798,0.6545454545454545,0.9313131313131313,0.39292843404697236,4.0,4.7555555555555555,0.5049431690643812,
e5-small,384,96,288,cell_C64,500,47,noise_0.01,500,residual,known_anchor_ip_0.1,450,0.6022222222222222,0.8422222222222222,0.96,0.7058563020131647,1.0,2.8088888888888888,0.6597464197530865,
e5-small,384,96,288,microkey_perdoc,500,47,clean,500,residual,cell_label_chance_control,500,0.002000000000000001,0.01,0.02,0.013585646859981046,250.5,250.5,0.5,analytic chance level given disclosed cell labels
e5-small,384,96,288,microkey_perdoc,500,47,clean,500,residual,residual_norm_nn,500,0.622,1.0,1.0,0.7854333333333334,1.0,1.558,0.9983134,
e5-small,384,96,288,microkey_perdoc,500,47,clean,500,residual,residual_norm_rank_assignment,500,1.0,,,,,,,one-to-one monotone assignment; only top-1 is defined
e5-small,384,96,288,microkey_perdoc,500,47,clean,500,full_server,public_prefix_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,500,47,clean,500,full_server,combined_prefix_norm_nn,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
e5-small,384,96,288,microkey_perdoc,500,47,clean,500,residual,raw_cross_key_cosine_control,500,0.002,0.016,0.03,0.015612598149611398,237.5,243.776,0.503628,
e5-small,384,96,288,microkey_perdoc,500,47,clean,500,residual,known_anchor_ip_0.01,495,0.00404040404040404,0.010101010101010102,0.01616161616161616,0.015364570385268901,228.0,238.6828282828283,0.5153653708805224,
e5-small,384,96,288,microkey_perdoc,500,47,clean,500,residual,known_anchor_ip_0.1,450,0.0,0.0044444444444444444,0.015555555555555555,0.011612123624144622,223.0,225.36666666666667,0.5520987654320988,
