suite,encoder,dataset,seed,epsilon,sigma,n_queries,ndcg10,recall10,recall100,score_pearson,score_rmse,clean_top10_overlap,n_attack_targets,linkage_r1,linkage_r10,pairwise_auc
beir,multilingual-e5-small,arguana,11,8192.0,0.01621503157066274,1401,0.3047026876893548,0.6309778729478943,0.9186295503211992,0.8882314362230173,0.037881865648670625,0.6825124910778015,256,0.99609375,1.0,1.0
beir,multilingual-e5-small,arguana,23,8192.0,0.01621503157066274,1401,0.31465846370856165,0.6495360456816559,0.9157744468236974,0.8885175387175,0.03788544701118355,0.6869379014989292,256,0.99609375,1.0,1.0
beir,multilingual-e5-small,arguana,31,8192.0,0.01621503157066274,1401,0.3082342321438923,0.6374018558172734,0.9243397573162027,0.8869713253800455,0.037831028959286056,0.684154175588865,256,0.99609375,1.0,1.0
beir,multilingual-e5-small,arguana,11,16384.0,0.011342138868479306,1401,0.3302943244125573,0.6766595289079229,0.9457530335474661,0.942256154605167,0.01984004430375195,0.7752319771591719,256,0.99609375,1.0,1.0
beir,multilingual-e5-small,arguana,23,16384.0,0.011342138868479306,1401,0.3393130819140073,0.6937901498929336,0.9414703783012134,0.942453156565179,0.019853595849119197,0.7794432548179872,256,0.99609375,1.0,1.0
beir,multilingual-e5-small,arguana,31,16384.0,0.011342138868479306,1401,0.33320706628455127,0.6788008565310493,0.9436117059243397,0.9414893065980223,0.01980862400449108,0.7739471805852963,256,0.99609375,1.0,1.0
beir,multilingual-e5-small,arguana,11,32768.0,0.007958795070825649,1401,0.34388451817368465,0.7002141327623126,0.9564596716630978,0.9707821923481881,0.010549680352973843,0.8385438972162742,256,0.99609375,1.0,1.0
beir,multilingual-e5-small,arguana,23,32768.0,0.007958795070825649,1401,0.34944065175824696,0.708779443254818,0.9564596716630978,0.9709017426492268,0.010563284630855048,0.8421127765881514,256,0.99609375,1.0,1.0
beir,multilingual-e5-small,arguana,31,32768.0,0.007958795070825649,1401,0.3453767385718788,0.7016416845110636,0.953604568165596,0.970371298977826,0.010532018256702701,0.8391862955032122,256,0.99609375,1.0,1.0
beir,multilingual-e5-small,arguana,raw,inf,0.0,1401,0.3576589612389282,0.7237687366167024,0.9628836545324768,1.0,0.0,1.0,,,,
beir,multilingual-e5-small,nfcorpus,11,0.5,16.1152530766871,323,0.009905765954989484,0.003417054562324112,0.023300713107280824,-0.009202846913688946,0.7742860307696943,0.0015479876160990713,256,0.0,0.0,0.521484375
beir,multilingual-e5-small,nfcorpus,23,0.5,16.1152530766871,323,0.011210837512989725,0.006025947204404568,0.03363078338876374,0.005736858936967387,0.7734436277750845,0.0021671826625386994,256,0.0,0.00390625,0.51513671875
beir,multilingual-e5-small,nfcorpus,31,0.5,16.1152530766871,323,0.010296462871717402,0.0012509604720463883,0.02770724850862654,0.0057194078807990744,0.7763265638184275,0.001238390092879257,256,0.0,0.00390625,0.526611328125
beir,multilingual-e5-small,nfcorpus,11,1.0,8.449366228011328,323,0.009893590412690466,0.003417054562324112,0.023378259417937548,-0.008242781508977538,0.772065108133876,0.0015479876160990713,256,0.0,0.0,0.52978515625
beir,multilingual-e5-small,nfcorpus,23,1.0,8.449366228011328,323,0.011198273707133517,0.006025947204404568,0.03373637277120397,0.006720704344390142,0.7712234059239282,0.0021671826625386994,256,0.0,0.00390625,0.515869140625
beir,multilingual-e5-small,nfcorpus,31,1.0,8.449366228011328,323,0.010296462871717402,0.0012509604720463883,0.027722277514608085,0.0067204272086959635,0.7741052880725124,0.001238390092879257,256,0.0,0.0078125,0.519287109375
beir,multilingual-e5-small,nfcorpus,11,2.0,4.460957003325374,323,0.009915553357546125,0.003417054562324112,0.023674859716484576,-0.006437834941611187,0.7678911295210328,0.0018575851393188858,256,0.0,0.0,0.54296875
beir,multilingual-e5-small,nfcorpus,23,2.0,4.460957003325374,323,0.01099844794344696,0.005902108195116643,0.03372968599964415,0.008569647298550457,0.7670508184338312,0.0021671826625386994,256,0.0,0.00390625,0.51953125
beir,multilingual-e5-small,nfcorpus,31,2.0,4.460957003325374,323,0.010296462871717402,0.0012509604720463883,0.02767776341218531,0.008601948174753835,0.7699305517282006,0.001238390092879257,256,0.0,0.0078125,0.535888671875
beir,multilingual-e5-small,nfcorpus,11,4.0,2.3870395613531454,323,0.009951635672892678,0.003417054562324112,0.02397770739523392,-0.0031136318596014802,0.7602105940809649,0.0021671826625387,256,0.0,0.0,0.568115234375
beir,multilingual-e5-small,nfcorpus,23,4.0,2.3870395613531454,323,0.010664986538162804,0.005656773016980649,0.03398175429545183,0.011972421043021875,0.7593730947584655,0.0021671826625386994,256,0.0,0.0078125,0.558349609375
beir,multilingual-e5-small,nfcorpus,31,4.0,2.3870395613531454,323,0.010129355932178638,0.0012387234157926407,0.027569256548520618,0.012065716334071271,0.762248302729707,0.001238390092879257,256,0.0,0.0078125,0.5546875
beir,multilingual-e5-small,nfcorpus,11,8.0,1.3058720745872001,323,0.009858468593921076,0.003417054562324112,0.024008209416507206,0.002815037480941741,0.7465453633608256,0.0021671826625387,256,0.0,0.0,0.614990234375
beir,multilingual-e5-small,nfcorpus,23,8.0,1.3058720745872001,323,0.011039811645812499,0.005829607658806576,0.03374879639563476,0.018033187608060896,0.745713667431509,0.002476780185758514,256,0.00390625,0.01171875,0.5986328125
beir,multilingual-e5-small,nfcorpus,31,8.0,1.3058720745872001,323,0.010143339356284458,0.0012389032052950914,0.028948079944556122,0.018238474164194756,0.7485790010242123,0.001238390092879257,256,0.0,0.01171875,0.6015625
beir,multilingual-e5-small,nfcorpus,11,16.0,0.73722405290227,323,0.009454489191890689,0.0034465400407259986,0.02463039642696355,0.012948401035120726,0.7233427547928342,0.0021671826625387,256,0.0,0.0,0.682373046875
beir,multilingual-e5-small,nfcorpus,23,16.0,0.73722405290227,323,0.011336548284513548,0.0059442734081472486,0.03396801423507126,0.028367970145403012,0.7225232234675268,0.0027863777089783283,256,0.00390625,0.01953125,0.669189453125
beir,multilingual-e5-small,nfcorpus,31,16.0,0.73722405290227,323,0.010597966986248169,0.001408644231899639,0.029079174724111125,0.028774170157081246,0.7253664929787268,0.0015479876160990713,256,0.0,0.01953125,0.675048828125
beir,multilingual-e5-small,nfcorpus,11,32.0,0.43237492535347166,323,0.010152246137685084,0.003762443877719805,0.026602420623937906,0.029502797284304143,0.6860978353060986,0.0027863777089783283,256,0.0,0.02734375,0.762939453125
beir,multilingual-e5-small,nfcorpus,23,32.0,0.43237492535347166,323,0.011449248028358727,0.006021614213569412,0.038103634751390766,0.045183939143572806,0.6853037222442513,0.0030959752321981426,256,0.0078125,0.0546875,0.77783203125
beir,multilingual-e5-small,nfcorpus,31,32.0,0.43237492535347166,323,0.011020332102833893,0.0014595877761081027,0.029516540516325934,0.04594338744412221,0.6880978678774236,0.0015479876160990713,256,0.01171875,0.05078125,0.77392578125
beir,multilingual-e5-small,nfcorpus,11,64.0,0.26380843334171206,323,0.009914676387920762,0.003165986643518431,0.033019613356653876,0.055615342778861404,0.6298401798053511,0.005263157894736843,256,0.03515625,0.14453125,0.880126953125
beir,multilingual-e5-small,nfcorpus,23,64.0,0.26380843334171206,323,0.012278423636060378,0.00537750874325482,0.042456590831235576,0.07154021356990686,0.6290973715963329,0.004024767801857585,256,0.0390625,0.1640625,0.891357421875
beir,multilingual-e5-small,nfcorpus,31,64.0,0.26380843334171206,323,0.011020552464770093,0.0013703631401886219,0.03327743168554047,0.07291316771686539,0.6317863443604972,0.0027863777089783283,256,0.0390625,0.15625,0.889892578125
beir,multilingual-e5-small,nfcorpus,11,128.0,0.16683264581484528,323,0.01134746859415753,0.003499992722979424,0.038318485092496135,0.09623486810767554,0.550406158019995,0.007120743034055728,256,0.203125,0.49609375,0.963623046875
beir,multilingual-e5-small,nfcorpus,23,128.0,0.16683264581484528,323,0.01416917292867507,0.006582009455385448,0.046781261075101034,0.11216440977653587,0.5497589786553675,0.006811145510835914,256,0.20703125,0.4609375,0.97216796875
beir,multilingual-e5-small,nfcorpus,31,128.0,0.16683264581484528,323,0.011417893066707615,0.0019734077594302834,0.03790269227036284,0.114586772120005,0.5522399840465618,0.004953560371517028,256,0.1796875,0.44140625,0.966064453125
beir,multilingual-e5-small,nfcorpus,11,256.0,0.10865852949393662,323,0.01814039155276832,0.005464263920089799,0.04631737991376594,0.159803772905,0.4476181858284135,0.015479876160990712,256,0.65625,0.88671875,0.997802734375
beir,multilingual-e5-small,nfcorpus,23,256.0,0.10865852949393662,323,0.01968967745055721,0.008967111324081366,0.06340140123883155,0.17504569743549345,0.447125199770733,0.014860681114551086,256,0.671875,0.91796875,0.998291015625
beir,multilingual-e5-small,nfcorpus,31,256.0,0.10865852949393662,323,0.016322321475355752,0.004175573681009438,0.05540614569292873,0.17915724175450773,0.4492459740364866,0.010216718266253871,256,0.609375,0.8828125,0.999267578125
beir,multilingual-e5-small,nfcorpus,11,512.0,0.0723951243591535,323,0.039082768906500864,0.013625722663990836,0.06594447571477363,0.25903769004265387,0.330371986258791,0.0390092879256966,256,0.94921875,0.99609375,1.0
beir,multilingual-e5-small,nfcorpus,23,512.0,0.0723951243591535,323,0.039634170867165835,0.02096372015733926,0.08549506089513895,0.27225216761086274,0.3300760082931681,0.04427244582043344,256,0.96875,1.0,1.0
beir,multilingual-e5-small,nfcorpus,31,512.0,0.0723951243591535,323,0.03395702425111788,0.01742405699996272,0.07902730332965095,0.2785867279878214,0.3316875790772535,0.03467492260061919,256,0.96875,1.0,1.0
beir,multilingual-e5-small,nfcorpus,11,1024.0,0.049054348512207455,323,0.08861879488993682,0.03855282427009362,0.12173356926597705,0.402994860600567,0.21788271517550567,0.10681114551083591,256,0.98828125,1.0,1.0
beir,multilingual-e5-small,nfcorpus,23,1024.0,0.049054348512207455,323,0.09347406667851263,0.04404485861589497,0.12880568394145092,0.41248782826377306,0.21776942972303232,0.11826625386996904,256,0.98828125,1.0,1.0
beir,multilingual-e5-small,nfcorpus,31,1024.0,0.049054348512207455,323,0.09171424658309549,0.03990581525908113,0.124990152942394,0.4204441606210609,0.21883343407714953,0.10402476780185757,256,0.9921875,1.0,1.0
beir,multilingual-e5-small,nfcorpus,11,2048.0,0.03364862959799442,323,0.1691399067663749,0.07675738371178578,0.1819872306993564,0.5754878249199493,0.12937931618055995,0.2479876160990712,256,0.9921875,1.0,1.0
beir,multilingual-e5-small,nfcorpus,23,2048.0,0.03364862959799442,323,0.1725875461751603,0.08358872031083878,0.17605151786055026,0.5803795370061535,0.12938275981034383,0.25386996904024767,256,0.98828125,1.0,1.0
beir,multilingual-e5-small,nfcorpus,31,2048.0,0.03364862959799442,323,0.18100135878476978,0.08487332748356109,0.17944329755771088,0.5877593562130395,0.13000975626999328,0.24613003095975233,256,0.9921875,1.0,1.0
beir,multilingual-e5-small,nfcorpus,11,4096.0,0.023285155746839942,323,0.23833961261645906,0.11125207395522534,0.220897100100705,0.7340907381563518,0.07121946522980524,0.4173374613003095,256,0.9921875,1.0,1.0
beir,multilingual-e5-small,nfcorpus,23,4096.0,0.023285155746839942,323,0.23662720441806753,0.10993370493874312,0.2177409054164491,0.735356190542762,0.07127247604557997,0.42755417956656344,256,0.9921875,1.0,1.0
beir,multilingual-e5-small,nfcorpus,31,4096.0,0.023285155746839942,323,0.24452914291813216,0.11183727492768977,0.21667870435045194,0.7404477533851576,0.07162597637081611,0.42538699690402476,256,0.9921875,1.0,1.0
beir,multilingual-e5-small,nfcorpus,11,8192.0,0.01621503157066274,323,0.27519296887806766,0.12623012718858742,0.23816781627378733,0.8488860625540849,0.03764747542764993,0.5631578947368421,256,0.9921875,1.0,1.0
beir,multilingual-e5-small,nfcorpus,23,8192.0,0.01621503157066274,323,0.26968762602607244,0.12438593613475457,0.23712765813638945,0.8484830833442978,0.03771066286830726,0.5721362229102167,256,0.98828125,1.0,1.0
beir,multilingual-e5-small,nfcorpus,31,8192.0,0.01621503157066274,323,0.27677386142468224,0.13543896208248932,0.23841221430564177,0.8513745649271593,0.03791302857793443,0.5743034055727554,256,0.99609375,1.0,1.0
beir,multilingual-e5-small,nfcorpus,11,16384.0,0.011342138868479306,323,0.29172919466991215,0.1352068126791312,0.24769995418824084,0.9193073335684135,0.01970231125582465,0.6761609907120743,256,0.99609375,1.0,1.0
beir,multilingual-e5-small,nfcorpus,23,16384.0,0.011342138868479306,323,0.28669230931704615,0.1358730807714674,0.24518847669619792,0.9185929276738165,0.01975973748302676,0.6882352941176471,256,0.98828125,1.0,1.0
beir,multilingual-e5-small,nfcorpus,31,16384.0,0.011342138868479306,323,0.29124810679483093,0.14123912941132113,0.2456158862697225,0.9200869746360053,0.019878631994833255,0.6922600619195046,256,0.99609375,1.0,0.9998779296875
beir,multilingual-e5-small,nfcorpus,11,32768.0,0.007958795070825649,323,0.2977174867689031,0.14080468426530485,0.24928471839200422,0.9584055232334316,0.010468784918484287,0.7665634674922601,256,0.99609375,1.0,1.0
beir,multilingual-e5-small,nfcorpus,23,32768.0,0.007958795070825649,323,0.29512910124161573,0.14192759686659046,0.2511976958289442,0.9578580789032276,0.010516048620627522,0.7764705882352941,256,0.9921875,1.0,1.0
beir,multilingual-e5-small,nfcorpus,31,32768.0,0.007958795070825649,323,0.2976775800213003,0.14447194233114866,0.25034127587086397,0.9586026891047094,0.010585582517109763,0.7814241486068112,256,0.99609375,1.0,1.0
beir,multilingual-e5-small,nfcorpus,raw,inf,0.0,323,0.3020970886539733,0.14647137012742903,0.24833693816772606,1.0,0.0,1.0,,,,
beir,multilingual-e5-small,scifact,11,0.5,16.1152530766871,300,0.0,0.0,0.023333333333333334,-0.004242222403804109,0.7747277426885927,0.0010000000000000002,256,0.0,0.0,0.50439453125
beir,multilingual-e5-small,scifact,23,0.5,16.1152530766871,300,0.0,0.0,0.015666666666666666,0.005250721689909913,0.7742067834264463,0.0016666666666666668,256,0.0,0.0,0.516845703125
beir,multilingual-e5-small,scifact,31,0.5,16.1152530766871,300,0.0,0.0,0.0033333333333333335,-0.005454004888177607,0.7739181168707244,0.0016666666666666668,256,0.0,0.0078125,0.493896484375
beir,multilingual-e5-small,scifact,11,1.0,8.449366228011328,300,0.0,0.0,0.023333333333333334,-0.0031637611733242124,0.77250570908325,0.0010000000000000002,256,0.0,0.0,0.50048828125
beir,multilingual-e5-small,scifact,23,1.0,8.449366228011328,300,0.0,0.0,0.015666666666666666,0.006341080808198764,0.7719867113579371,0.0016666666666666668,256,0.0,0.0,0.51171875
beir,multilingual-e5-small,scifact,31,1.0,8.449366228011328,300,0.0,0.0,0.0033333333333333335,-0.004388987021305466,0.7716977254963007,0.0016666666666666668,256,0.0,0.0078125,0.493896484375
beir,multilingual-e5-small,scifact,11,2.0,4.460957003325374,300,0.0,0.0,0.023333333333333334,-0.0011364490494186236,0.768329615853116,0.0010000000000000002,256,0.0,0.0,0.5322265625
beir,multilingual-e5-small,scifact,23,2.0,4.460957003325374,300,0.0,0.0,0.019,0.00839035228010847,0.7678143494176248,0.0020000000000000005,256,0.0,0.0,0.533935546875
beir,multilingual-e5-small,scifact,31,2.0,4.460957003325374,300,0.0,0.0,0.0033333333333333335,-0.0023870129341768812,0.7675247787631506,0.0016666666666666668,256,0.0,0.0078125,0.510009765625
beir,multilingual-e5-small,scifact,11,4.0,2.3870395613531454,300,0.0,0.0,0.028333333333333332,0.0025965043506797204,0.7606451007819894,0.0010000000000000002,256,0.0,0.0,0.548583984375
beir,multilingual-e5-small,scifact,23,4.0,2.3870395613531454,300,0.0,0.0,0.019,0.01216233760408123,0.7601368508999632,0.0023333333333333335,256,0.0,0.0,0.560546875
beir,multilingual-e5-small,scifact,31,4.0,2.3870395613531454,300,0.0,0.0,0.006666666666666667,0.0012990566610487113,0.7598462565669272,0.0016666666666666668,256,0.0,0.0078125,0.52880859375
beir,multilingual-e5-small,scifact,11,8.0,1.3058720745872001,300,0.0,0.0,0.028333333333333332,0.009251530867257097,0.7469725132616457,0.0010000000000000002,256,0.0,0.0,0.6015625
beir,multilingual-e5-small,scifact,23,8.0,1.3058720745872001,300,0.0,0.0,0.019,0.018882360400438444,0.746477217988604,0.0023333333333333335,256,0.0,0.00390625,0.59912109375
beir,multilingual-e5-small,scifact,31,8.0,1.3058720745872001,300,0.0,0.0,0.01,0.007869776464978105,0.7461849719487738,0.0016666666666666668,256,0.0,0.0078125,0.5703125
beir,multilingual-e5-small,scifact,11,16.0,0.73722405290227,300,0.0009635494210596263,0.0033333333333333335,0.028333333333333332,0.020617935079525026,0.7237566435763549,0.0013333333333333335,256,0.0,0.0078125,0.661376953125
beir,multilingual-e5-small,scifact,23,16.0,0.73722405290227,300,0.0,0.0,0.022333333333333334,0.03034584128441431,0.7232846621235588,0.002666666666666667,256,0.0,0.0078125,0.67919921875
beir,multilingual-e5-small,scifact,31,16.0,0.73722405290227,300,0.0,0.0,0.01,0.019090130997425504,0.7229901157425923,0.0023333333333333335,256,0.00390625,0.01171875,0.64697265625
beir,multilingual-e5-small,scifact,11,32.0,0.43237492535347166,300,0.0010034333188799374,0.0033333333333333335,0.03333333333333333,0.03916122665198573,0.6864885787143783,0.0016666666666666668,256,0.0,0.01953125,0.761962890625
beir,multilingual-e5-small,scifact,23,32.0,0.43237492535347166,300,0.0,0.0,0.025666666666666667,0.0490087678935474,0.686057207676003,0.0033333333333333335,256,0.00390625,0.01953125,0.76123046875
beir,multilingual-e5-small,scifact,31,32.0,0.43237492535347166,300,0.0,0.0,0.018333333333333333,0.037390186107097975,0.6857603232146168,0.002666666666666667,256,0.0078125,0.01953125,0.757568359375
beir,multilingual-e5-small,scifact,11,64.0,0.26380843334171206,300,0.0011111111111111111,0.0033333333333333335,0.03777777777777778,0.06833861177826178,0.6301921886316302,0.003666666666666667,256,0.0078125,0.11328125,0.880126953125
beir,multilingual-e5-small,scifact,23,64.0,0.26380843334171206,300,0.0019270988421192525,0.006666666666666667,0.033166666666666664,0.07827629428556088,0.6298285308052647,0.005,256,0.015625,0.1171875,0.887939453125
beir,multilingual-e5-small,scifact,31,64.0,0.26380843334171206,300,0.0,0.0,0.025,0.06617607051238283,0.6295313546428809,0.004666666666666666,256,0.01171875,0.1015625,0.870849609375
beir,multilingual-e5-small,scifact,11,128.0,0.16683264581484528,300,0.004638044827616773,0.013333333333333334,0.044444444444444446,0.1135286524403112,0.550697296722427,0.005666666666666667,256,0.1484375,0.40625,0.967529296875
beir,multilingual-e5-small,scifact,23,128.0,0.16683264581484528,300,0.002599066894748462,0.007333333333333334,0.04872222222222222,0.12338075164207798,0.5504388498904467,0.007,256,0.15234375,0.46875,0.970947265625
beir,multilingual-e5-small,scifact,31,128.0,0.16683264581484528,300,0.0023410589467342344,0.006666666666666667,0.05111111111111111,0.11075721495776063,0.5501480275742068,0.008333333333333333,256,0.15234375,0.4140625,0.963623046875
beir,multilingual-e5-small,scifact,11,256.0,0.10865852949393662,300,0.00970907401928061,0.02,0.08638888888888888,0.1837231209042874,0.447823318920198,0.012333333333333333,256,0.64453125,0.87890625,0.994873046875
beir,multilingual-e5-small,scifact,23,256.0,0.10865852949393662,300,0.011959115561938778,0.028166666666666663,0.10161111111111111,0.19298364799574125,0.4477086628836245,0.015666666666666666,256,0.6796875,0.890625,0.998046875
beir,multilingual-e5-small,scifact,31,256.0,0.10865852949393662,300,0.0035386877054828353,0.006666666666666667,0.10111111111111111,0.18007121896674846,0.4474378376523281,0.015666666666666666,256,0.6484375,0.890625,0.9970703125
beir,multilingual-e5-small,scifact,11,512.0,0.0723951243591535,300,0.02146162215747966,0.041944444444444444,0.18888888888888888,0.2918485174188246,0.330476160589279,0.029333333333333336,256,0.97265625,0.99609375,1.0
beir,multilingual-e5-small,scifact,23,512.0,0.0723951243591535,300,0.03873586714011074,0.06538888888888889,0.21116666666666664,0.299417242602771,0.33051786981142506,0.03233333333333334,256,0.96484375,1.0,1.0
beir,multilingual-e5-small,scifact,31,512.0,0.0723951243591535,300,0.03097025248936771,0.05583333333333333,0.21416666666666667,0.2871679358652552,0.3302857983265697,0.036000000000000004,256,0.96875,0.99609375,0.999755859375
beir,multilingual-e5-small,scifact,11,1024.0,0.049054348512207455,300,0.11019788118763707,0.17916666666666667,0.4192222222222222,0.44473436957412765,0.21790030096719032,0.09433333333333332,256,1.0,1.0,1.0
beir,multilingual-e5-small,scifact,23,1024.0,0.049054348512207455,300,0.13302146277195614,0.20205555555555554,0.44338888888888883,0.44900215426246337,0.21805793473431664,0.1,256,1.0,1.0,1.0
beir,multilingual-e5-small,scifact,31,1024.0,0.049054348512207455,300,0.12396965745041692,0.19722222222222222,0.4555,0.4394434044462387,0.21787897513566037,0.10066666666666667,256,1.0,1.0,1.0
beir,multilingual-e5-small,scifact,11,2048.0,0.03364862959799442,300,0.28581255676898926,0.4002777777777778,0.6373888888888889,0.6196781912261149,0.12935244715941738,0.2253333333333333,256,1.0,1.0,1.0
beir,multilingual-e5-small,scifact,23,2048.0,0.03364862959799442,300,0.32337763227543426,0.4293888888888889,0.6540555555555556,0.6199893622449162,0.12955113575943336,0.23433333333333337,256,1.0,1.0,1.0
beir,multilingual-e5-small,scifact,31,2048.0,0.03364862959799442,300,0.30126437349388185,0.4086111111111111,0.6762777777777778,0.6148501792625435,0.1294255307511878,0.23266666666666666,256,1.0,1.0,1.0
beir,multilingual-e5-small,scifact,11,4096.0,0.023285155746839942,300,0.4386673781012694,0.5682777777777779,0.7930555555555555,0.7706872676895834,0.07118645087311735,0.3940000000000001,256,1.0,1.0,1.0
